Number of CPU,Check available CPU and limit,Load Model,Prepare data,Run Inference,Inference per Image,Total Time,Batch size,Number of SM
8,3.62396240234375e-05,5.233717918395996,7.579186916351318,0.0807450771331787,0.0012616418302059,13.829550981521606,64,60
16,3.337860107421875e-05,5.33100152015686,7.784526109695435,0.0807002305984497,0.0012609411031007,14.139851570129396,64,60
32,9.918212890625e-05,5.418083906173706,7.934472560882568,0.0808858633041381,0.0012638416141271,14.382529497146606,64,60
48,8.511543273925781e-05,4.869313955307007,7.182618618011475,0.4482568979263305,0.0070040140300989,16.82585310935974,64,60
2,0.0001461505889892,7.057020425796509,19.28171229362488,0.1586325466632843,0.0012393167708069,27.908756971359253,128,60
4,3.62396240234375e-05,4.997860431671143,14.532865524291992,0.1575503051280975,0.0012308617588132,21.081852912902832,128,60
8,3.767013549804688e-05,5.243014097213745,15.23727250099182,0.1575269103050232,0.0012306789867579,22.04055953025818,128,60
16,3.671646118164063e-05,5.035001277923584,15.023749113082886,0.157542735338211,0.0012308026198297,21.60373067855835,128,60
32,8.797645568847656e-05,4.687511682510376,13.9065101146698,0.1577091813087463,0.0012321029789745,20.16934514045716,128,60
48,0.0001945495605468,5.100275039672852,14.242688655853271,0.1575686037540435,0.0012310047168284,20.890155792236328,128,60
2,0.000171422958374,6.369630098342896,36.13858342170715,0.3124253749847412,0.0012204116210341,44.22459650039673,256,60
4,3.743171691894531e-05,5.226757764816284,28.436437606811523,0.3099684715270996,0.0012108143419027,35.344996213912964,256,60
8,3.8623809814453125e-05,5.127259969711304,28.504095554351807,0.3099104166030884,0.0012105875648558,35.31836724281311,256,60
16,3.600120544433594e-05,5.397698879241943,27.78415036201477,0.3099526166915893,0.0012107524089515,34.8483624458313,256,60
32,9.5367431640625e-05,5.534273624420166,28.339316606521606,0.3100503087043762,0.0012111340183764,35.56875038146973,256,60
48,0.0001320838928222,5.236985921859741,27.595052480697632,0.309855580329895,0.0012103733606636,34.51038980484009,256,60
2,0.0001676082611083,6.67030668258667,67.93474197387695,0.6165213584899902,0.0012041432783007,76.61805963516235,512,60
4,3.600120544433594e-05,5.036738157272339,54.19623708724976,0.6157791614532471,0.0012026936747133,61.247307538986206,512,60
8,3.600120544433594e-05,4.803452491760254,53.045588970184326,0.6168171167373657,0.0012047209311276,59.83423113822937,512,60
16,4.0531158447265625e-05,5.172250747680664,53.030399322509766,0.6163138151168823,0.0012037379201501,60.17900466918945,512,60
32,0.0001308917999267,5.05985426902771,52.55177474021912,0.6166927814483643,0.0012044780887663,59.63444709777832,512,60
48,0.0001957416534423,5.301541805267334,52.92719340324402,0.6164908409118652,0.0012040836736559,60.21380090713501,512,60
2,0.0001533031463623,6.022686958312988,105.59782886505128,1.4812507629394531,0.001446533948183,1475.9998462200165,1024,60
4,3.3855438232421875e-05,4.80928635597229,103.09596753120422,1.410583734512329,0.0013775231782346,110.85643458366394,1024,60
8,3.647804260253906e-05,4.840200185775757,103.86421370506288,1.4272396564483645,0.0013937887270003,111.6453628540039,1024,60
16,3.719329833984375e-05,5.0837273597717285,104.19692850112916,1.4630067348480225,0.0014287175145,112.3168647289276,1024,60
32,6.747245788574219e-05,5.09867787361145,104.19650483131409,1.3744127750396729,0.0013421999756246,112.15731430053712,1024,60
48,0.0001146793365478,4.955249309539795,104.95704531669617,1.3918402194976809,0.0013592189643532,112.81176853179932,1024,60
2,0.0001575946807861,9.917047262191772,0.958566665649414,0.008699083328247,0.0043495416641235,11.263972997665403,2,50
4,3.910064697265625e-05,4.798564910888672,0.8428781032562256,0.0079754590988159,0.0039877295494079,5.862443208694458,2,50
8,3.4809112548828125e-05,5.335747003555298,0.8441364765167236,0.0080164432525634,0.0040082216262817,6.401987075805664,2,50
16,3.4809112548828125e-05,5.038747787475586,0.7815918922424316,0.0078579902648925,0.0039289951324462,6.04091477394104,2,50
32,5.91278076171875e-05,4.645931005477905,0.8706979751586914,0.0082498311996459,0.0041249155998229,5.794365644454956,2,50
48,7.62939453125e-05,4.801303625106812,0.8870489597320557,0.0082710027694702,0.0041355013847351,5.919897079467773,2,50
2,0.0001184940338134,5.530307292938232,1.1057767868041992,0.0101765871047973,0.0025441467761993,7.01589822769165,4,50
4,3.719329833984375e-05,4.875760316848755,1.0574734210968018,0.0101880550384521,0.002547013759613,6.163833618164063,4,50
8,3.2901763916015625e-05,5.129822254180908,1.0196318626403809,0.0103828907012939,0.0025957226753234,6.409050941467285,4,50
16,3.3855438232421875e-05,5.132536888122559,1.0561730861663818,0.0104513883590698,0.0026128470897674,6.4427878856658936,4,50
32,8.797645568847656e-05,5.26013970375061,1.0697088241577148,0.0102091789245605,0.0025522947311401,6.572579145431519,4,50
48,6.365776062011719e-05,4.668009519577026,1.1332948207855225,0.0102867364883422,0.0025716841220855,6.03379487991333,4,50
2,0.0001626014709472,5.557961225509644,1.507275104522705,0.0182640075683593,0.0022830009460449,7.502208709716797,8,50
4,3.5762786865234375e-05,4.850990056991577,1.4430532455444336,0.0183084964752197,0.0022885620594024,6.636291980743408,8,50
8,3.266334533691406e-05,5.053122520446777,1.671008586883545,0.0182889223098754,0.0022861152887344,7.054727792739868,8,50
16,3.314018249511719e-05,5.083163976669312,1.4622554779052734,0.0182560682296752,0.0022820085287094,6.9035375118255615,8,50
32,5.91278076171875e-05,4.769853353500366,1.5280978679656982,0.0183152914047241,0.0022894114255905,6.624925136566162,8,50
48,9.751319885253906e-05,4.87070369720459,1.3728795051574707,0.0183709383010864,0.0022963672876358,6.563155174255371,8,50
2,0.0001537799835205,5.471678256988525,2.3831794261932373,0.0301986217498779,0.0018874138593673,8.35930871963501,16,50
4,3.4809112548828125e-05,4.738117694854736,2.321732521057129,0.0300161600112915,0.0018760100007057,7.517634630203247,16,50
8,3.2901763916015625e-05,5.276784658432007,2.4056313037872314,0.0300236225128173,0.001876476407051,8.171626329421997,16,50
16,3.647804260253906e-05,5.243473052978516,2.2540500164031982,0.0300195455551147,0.0018762215971946,7.955506801605225,16,50
32,9.72747802734375e-05,5.010465383529663,2.408587694168091,0.0302298069000244,0.0018893629312515,7.8663458824157715,16,50
48,5.936622619628906e-05,4.791638374328613,2.3127970695495605,0.0301393747329711,0.0018837109208106,7.555447578430176,16,50
2,0.0001928806304931,5.174748182296753,4.220096826553345,0.0573799610137939,0.001793123781681,10.230841636657717,32,50
4,3.4809112548828125e-05,4.79145073890686,3.760504484176636,0.0571810245513916,0.0017869070172309,9.316774129867554,32,50
8,3.2901763916015625e-05,4.79066801071167,3.931430101394653,0.0573010921478271,0.0017906591296195,9.492278814315796,32,50
16,3.337860107421875e-05,4.681399822235107,3.844636917114258,0.0572424173355102,0.0017888255417346,9.284713745117188,32,50
32,9.512901306152344e-05,4.734920740127564,3.786902666091919,0.0576247930526733,0.001800774782896,9.285722732543944,32,50
48,0.0001025199890136,5.000729084014893,4.0092246532440186,0.0574552059173584,0.0017954751849174,9.771078824996948,32,50
2,0.000159740447998,4.92401123046875,7.498732328414917,0.1118003129959106,0.0017468798905611,13.816985607147217,64,50
4,3.62396240234375e-05,5.13133692741394,6.999469757080078,0.1119029521942138,0.0017484836280345,13.518670558929443,64,50
8,3.600120544433594e-05,4.897967576980591,6.960308790206909,0.1118840456008911,0.0017481882125139,13.214141845703123,64,50
16,3.4332275390625e-05,5.177698850631714,7.396206617355347,0.1119360446929931,0.001749000698328,13.93990421295166,64,50
32,9.34600830078125e-05,5.154344320297241,7.344860553741455,0.1129115343093872,0.0017642427235841,13.86415719985962,64,50
48,7.510185241699219e-05,5.104650974273682,7.606326341629028,0.1118491411209106,0.0017476428300142,14.072358846664429,64,50
2,0.0001623630523681,5.921817064285278,17.758391618728638,0.218951016664505,0.0017105548176914,25.78907060623169,128,50
4,3.838539123535156e-05,4.92619252204895,14.656416893005373,0.2192379534244537,0.0017127965111285,21.688026428222656,128,50
8,3.4809112548828125e-05,5.228284358978272,13.9464373588562,0.2192125022411346,0.0017125976737588,21.286221265792847,128,50
16,4.00543212890625e-05,5.518951177597046,14.047709226608276,0.2192251980304718,0.001712696859613,21.661755561828613,128,50
32,0.0001022815704345,4.91266131401062,13.627906084060667,0.2213942110538482,0.0017296422738581,20.65892720222473,128,50
48,0.000115156173706,5.25308084487915,13.5503351688385,0.2192311882972717,0.0017127436585724,20.904172897338867,128,50
2,0.0001716613769531,6.469609260559082,34.222008228302,0.4384199380874634,0.0017125778831541,43.03626799583435,256,50
4,3.8623809814453125e-05,5.018887519836426,27.728331565856934,0.4374762177467346,0.0017088914755731,35.07367825508118,256,50
8,3.767013549804688e-05,4.843742370605469,26.320967435836792,0.4376087188720703,0.001709409058094,33.48599362373352,256,50
16,3.62396240234375e-05,5.326470613479614,27.001583099365234,0.4374399781227112,0.0017087499145418,34.638797998428345,256,50
32,7.987022399902344e-05,5.040957927703857,27.992694854736328,0.4373518228530884,0.0017084055580198,35.35061430931091,256,50
48,8.416175842285156e-05,5.007460594177246,27.90324878692627,0.437436044216156,0.0017087345477193,35.21812415122986,256,50
2,0.0001857280731201,6.420668125152588,70.00195288658142,0.8691819906234741,0.0016976210754364,79.22986054420471,512,50
4,3.4809112548828125e-05,5.063517808914185,53.01877975463867,0.8688308000564575,0.0016969351563602,60.82752704620361,512,50
8,3.9577484130859375e-05,5.225340127944946,53.03617739677429,0.8685760498046875,0.0016964375972747,60.99864840507507,512,50
16,3.528594970703125e-05,4.864416599273682,51.61370515823364,0.8726940155029297,0.0017044804990291,59.235952854156494,512,50
32,0.0001089572906494,4.761123180389404,51.99617576599121,0.8689284324645996,0.0016971258446574,59.50471019744873,512,50
48,9.679794311523438e-05,4.95778226852417,51.50855922698975,0.8694382905960083,0.0016981216613203,59.20744299888611,512,50
2,0.000150442123413,5.770660400390625,105.69446039199828,1.8633198738098145,0.0018196483142673,115.37866568565369,1024,50
4,3.314018249511719e-05,4.991259336471558,105.87966299057008,1.8753361701965328,0.0018313829787075,114.8012843132019,1024,50
8,3.8623809814453125e-05,4.9891440868377686,103.22574520111084,1.8784949779510496,0.0018344677519053,112.18637156486513,1024,50
16,4.315376281738281e-05,5.122740030288696,103.52024269104004,1.863980770111084,0.0018202937208116,112.56635928153992,1024,50
32,0.000133991241455,5.258225917816162,103.01608896255492,2.6466429233551025,0.0025846122298389,113.0227198600769,1024,50
48,0.0001790523529052,5.005229473114014,104.9024531841278,2.6795904636383057,0.0026167875621467,114.95741248130798,1024,50
2,3.504753112792969e-05,9.662793397903442,1.0697128772735596,0.0136769533157348,0.0068384766578674,11.188871383666992,2,40
4,3.3855438232421875e-05,4.824626922607422,0.8946242332458496,0.0137956619262695,0.0068978309631347,6.005137920379639,2,40
8,3.504753112792969e-05,5.247100114822388,0.8775918483734131,0.0137010335922241,0.006850516796112,6.395118236541748,2,40
16,3.600120544433594e-05,4.931435823440552,0.8633403778076172,0.0137245655059814,0.0068622827529907,6.0748326778411865,2,40
32,0.0001213550567626,4.871765613555908,0.8987805843353271,0.0137334585189819,0.0068667292594909,6.051286935806274,2,40
48,7.367134094238281e-05,5.238833665847778,1.0099031925201416,0.0137907743453979,0.0068953871726989,6.5139923095703125,2,40
2,0.0001516342163085,6.665680170059204,1.7877438068389893,0.0253989458084106,0.0063497364521026,8.953821182250977,4,40
4,3.647804260253906e-05,5.607802152633667,1.1002726554870603,0.0250869512557983,0.0062717378139495,7.110076665878296,4,40
8,3.457069396972656e-05,5.359173536300659,1.122120380401611,0.0250924110412597,0.0062731027603149,6.88752007484436,4,40
16,3.528594970703125e-05,5.294246912002564,1.3090004920959473,0.0251509189605712,0.0062877297401428,7.001343250274658,4,40
32,6.151199340820312e-05,4.997032642364502,1.0956029891967771,0.0253311157226562,0.006332778930664,6.493932247161865,4,40
48,0.0001013278961181,4.763957738876343,1.0014300346374512,0.0251357793807983,0.0062839448451995,6.151359081268311,4,40
2,0.0001044273376464,5.458150386810303,1.658252477645874,0.047212815284729,0.0059016019105911,7.868658781051636,8,40
4,3.457069396972656e-05,5.190725326538086,1.5055396556854248,0.0470111608505249,0.0058763951063156,7.341816186904907,8,40
8,3.528594970703125e-05,4.912204742431641,1.464359998703003,0.0472614288330078,0.0059076786041259,7.024413585662842,8,40
16,3.361701965332031e-05,4.795879364013672,1.4663147926330566,0.0472910642623901,0.0059113830327987,6.912525415420532,8,40
32,8.940696716308594e-05,4.6951329708099365,1.46691632270813,0.0471097946166992,0.0058887243270874,6.8397300243377686,8,40
48,0.000131607055664,4.726987600326538,1.4158871173858645,0.0472756624221801,0.0059094578027725,6.785682201385498,8,40
2,0.0001070499420166,5.363334894180298,2.581090450286865,0.0779995203018188,0.0048749700188636,8.990195512771606,16,40
4,3.147125244140625e-05,4.8398213386535645,2.260751247406006,0.0783199071884155,0.0048949941992759,8.075798273086548,16,40
8,3.3855438232421875e-05,4.828995704650879,2.223649501800537,0.0779948472976684,0.0048746779561042,8.035993576049805,16,40
16,3.361701965332031e-05,4.957252740859985,2.219067096710205,0.0781728029251098,0.0048858001828193,8.163434743881226,16,40
32,8.225440979003906e-05,4.899411678314209,2.131115436553955,0.0779916048049926,0.004874475300312,8.013907432556152,16,40
48,7.2479248046875e-05,4.776981830596924,2.324702501296997,0.0780492305755615,0.0048780769109725,8.08672285079956,16,40
2,0.000157356262207,5.185392379760742,4.257897615432739,0.150447392463684,0.0047014810144901,11.269071817398071,32,40
4,3.0994415283203125e-05,5.154403924942017,3.838767766952514,0.1503090620040893,0.0046971581876277,10.756539344787598,32,40
8,3.314018249511719e-05,4.878243923187256,4.0816943645477295,0.1503648519515991,0.0046989016234874,10.738929748535156,32,40
16,3.457069396972656e-05,4.877263307571411,3.8661255836486816,0.1502387762069702,0.0046949617564678,10.519368171691896,32,40
32,8.392333984375e-05,4.75871467590332,3.880436420440674,0.1502651214599609,0.0046957850456237,10.417810916900637,32,40
48,7.104873657226562e-05,4.7388787269592285,3.73563551902771,0.1503832101821899,0.0046994753181934,10.25652027130127,32,40
2,0.0001182556152343,5.5112011432647705,9.002355813980103,0.2945983409881592,0.0046030990779399,17.93956232070923,64,40
4,3.504753112792969e-05,4.98171329498291,7.278640270233154,0.2945084571838379,0.0046016946434974,15.631107091903688,64,40
8,3.3855438232421875e-05,5.283254384994507,7.925920486450195,0.294566011428833,0.0046025939285755,16.577841758728027,64,40
16,3.3855438232421875e-05,4.976217985153198,7.251634120941162,0.2944135189056396,0.0046002112329006,15.602430820465088,64,40
32,8.487701416015625e-05,4.744494915008545,7.134185791015625,4.985220551490784,0.0778940711170435,62.162758111953735,64,40
48,9.441375732421876e-05,4.89536452293396,7.316067218780518,3.823921704292297,0.0597487766295671,50.87147903442383,64,40
2,0.0001039505004882,5.965490818023682,15.480536699295044,0.5824397802352905,0.0045503107830882,26.8277268409729,128,40
4,3.314018249511719e-05,4.975974798202515,13.701871395111084,0.5824162662029266,0.0045501270797103,24.04737973213196,128,40
8,3.504753112792969e-05,4.91946816444397,14.63297700881958,0.5822775661945343,0.0045490434858947,24.92358112335205,128,40
16,3.4809112548828125e-05,5.410292148590088,13.519094705581663,0.5823681354522705,0.0045497510582208,24.31501030921936,128,40
32,7.462501525878906e-05,4.8452982902526855,14.240816354751589,0.5824779272079468,0.004550608806312,24.45636415481568,128,40
48,9.012222290039062e-05,5.346399545669556,14.455517530441284,0.5827244222164154,0.0045525345485657,25.1864116191864,128,40
2,0.0001518726348876,5.280062675476074,30.41651964187622,1.1719077229499817,0.0045777645427733,41.68484544754028,256,40
4,3.361701965332031e-05,4.880529403686523,28.84847092628479,1.1715653538703918,0.0045764271635562,39.71497988700867,256,40
8,3.409385681152344e-05,5.3962578773498535,28.51493453979492,1.171920359134674,0.0045778139028698,39.90136122703552,256,40
16,3.528594970703125e-05,5.644620180130005,27.700111150741577,1.1712022423744202,0.004575008759275,39.33783555030823,256,40
32,9.03606414794922e-05,5.020777463912964,27.75304341316223,1.1717470288276672,0.004577136831358,38.77682614326477,256,40
48,0.0001387596130371,4.939166784286499,28.3466956615448,26.206177055835724,0.1023678791243583,139.43089842796326,256,40
2,0.000150442123413,5.674635171890259,63.55301570892334,42.00493097305298,0.0820408808067441,155.71826696395874,512,40
4,3.4332275390625e-05,5.126943588256836,52.68964648246765,2.329065203666687,0.0045489554759114,64.93949818611145,512,40
8,3.361701965332031e-05,5.183449983596802,51.84508943557739,2.3296793699264526,0.0045501550193876,64.1545763015747,512,40
16,3.552436828613281e-05,5.120622396469116,52.59314513206482,2.329074144363404,0.0045489729382097,64.82308530807495,512,40
32,9.083747863769533e-05,5.128442525863648,52.548691511154175,2.3312875032424927,0.0045532959047704,64.81582117080688,512,40
48,9.012222290039062e-05,5.014373064041138,51.6381356716156,2.330318212509156,0.0045514027588069,63.782453298568726,512,40
